SMILES,Scaffold,R-groups,NLL
COc1cc2c(Cc3ccc(O)c(C(=O)O)c3)nc(OCc3ccc(O)c(CN)c3)c(CC3CCC4CN(NC(=O)CSCC[O:0][CH2:0]O)CCC34)c2cc1OC,OC[*],C1CC2CN(NC(=O)CSCCO*)CCC2C1Cc1c2c(cc(OC)c(OC)c2)c(Cc2cc(C(O)=O)c(O)cc2)nc1OCc1cc(CN)c(O)cc1,68.15081024169922
O=[C:0]([CH2:0]O)NCCNC(=O)C(Cl)(Cl)Cl,OC[*],C(NCCNC(C(Cl)(Cl)Cl)=O)(=O)*,17.037954330444336
O=C(NCCN1CC(C(=O)OCC2C(=O)Nc3c(Cl)cc(Cl)cc32)NCC1S(=O)(=O)CCCCc1c([N+](=O)[O-])cccc1[N+](=O)[O-])c1ccc(Cl)c(F)c1CNC(=O)C1CC2CNC2C[N:0]1[CH2:0]O,OC[*],C(NC(=O)C1N(*)CC2NCC2C1)c1c(F)c(Cl)ccc1C(=O)NCCN1CC(C(=O)OCC2c3c(c(Cl)cc(Cl)c3)NC2=O)NCC1S(=O)(CCCCc1c([N+]([O-])=O)cccc1[N+](=O)[O-])=O,78.65049743652344
CC1(Oc2cc([N+](=O)[O-])cc(Cl)c2Oc2ccc(F)c(CCC(=O)O)c2)CC[C:0](O)([CH2:0]O)C1,OC[*],c1(OC2(C)CCC(*)(O)C2)c(Oc2cc(CCC(O)=O)c(F)cc2)c(Cl)cc([N+]([O-])=O)c1,39.091575622558594
O=C(N1CC[N:0]([CH2:0]O)CC1)C(Cl)(Cl)Cl,OC[*],C(=O)(N1CCN(*)CC1)C(Cl)(Cl)Cl,20.433557510375977
CCNC(=O)[C:0](C)(C)[CH2:0]O,OC[*],C(NCC)(C(C)(C)*)=O,17.5540771484375
O=C1NNC2(c3c(cccc3OCC3CCS(=O)(=O)C3)CC2[N+](=O)[O-])N1c1cc(Cl)c(Cl)cc1[O:0][CH2:0]O,OC[*],N1(c2c(O*)cc(Cl)c(Cl)c2)C2(NNC1=O)c1c(cccc1OCC1CCS(=O)(=O)C1)CC2[N+](=O)[O-],46.066795349121094
CCN(CC)c1cc2c(cc1F)C(c1cc(F)cc(OCC(Cl)(Cl)Cl)c1CNCCOc1c(Cl)cc(Cl)cc1[O:0][CH2:0]O)C(=O)N2,OC[*],c1(O*)c(OCCNCc2c(OCC(Cl)(Cl)Cl)cc(F)cc2C2c3c(cc(N(CC)CC)c(F)c3)NC2=O)c(Cl)cc(Cl)c1,52.42506790161133
NC(=O)N1CN(C(=O)COCC=C[S+]([O-])c2c(C(=O)O)cccc2[N+](=O)[O-])C(c2cc(F)c(F)c(F)c2)N1C(=O)C[O:0][CH2:0]O,OC[*],C1N(C(N)=O)N(C(=O)CO*)C(c2cc(F)c(F)c(F)c2)N1C(COCC=C[S+]([O-])c1c(C(O)=O)cccc1[N+]([O-])=O)=O,65.56736755371094
COc1cc(CN(C)C(=O)c2ccc(F)cc2Cl)c(OC)c(OC2CCN(Cc3c(O)ccc(OCc4ncc(C(F)(F)F)cc4[N+](=O)[O-])c3OCc3c(Cl)ccc(Cl)c3CCNCCc3ccc(O)c4c3OCC(=O)N4)CC2)c1[C:0](C)(O)[CH2:0]O,OC[*],C1CC(Oc2c(C(C)(O)*)c(OC)cc(CN(C(c3c(Cl)cc(F)cc3)=O)C)c2OC)CCN1Cc1c(OCc2c(Cl)ccc(Cl)c2CCNCCc2c3c(c(O)cc2)NC(=O)CO3)c(OCc2c([N+]([O-])=O)cc(C(F)(F)F)cn2)ccc1O,81.90234375
NC(=O)c1cccc(OCc2ccc(Cl)cc2)c1N1C(=O)NC2CCN(CCC[CH2:0][CH2:0]O)C21,OC[*],C12N(CCCC*)CCC1NC(=O)N2c1c(OCc2ccc(Cl)cc2)cccc1C(N)=O,39.693023681640625
NCc1csc(COc2nc(NC(=O)C[O:0][CH2:0]O)nc3c2C(OC(=O)Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])CNC3)c1,OC[*],n1c(NC(CO*)=O)nc(OCc2cc(CN)cs2)c2c1CNCC2OC(Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-])=O,50.52657699584961
C[C:0](O)([CH2:0]O)CNC(=O)OCc1c(F)cc(Cl)c(NC(=O)CNC(=O)c2cccc(Cl)c2)c1[N+](=O)[O-],OC[*],N(CC(*)(C)O)C(OCc1c([N+]([O-])=O)c(NC(=O)CNC(=O)c2cccc(Cl)c2)c(Cl)cc1F)=O,45.40275192260742
O=C(NC1=CC([N+](=O)[O-])=C([N+](=O)[O-])C=C(CNCCCOc2ccc([N+](=O)[O-])cc2Oc2c(CNC[C:0](O)([CH2:0]O)CF)cccc2[N+](=O)[O-])C(C(=O)OCc2ccccc2)=C1OCC1CC1)OCc1ccccc1[N+](=O)[O-],OC[*],FCC(*)(O)CNCc1c(Oc2c(OCCCNCc3c(C(=O)OCc4ccccc4)c(OCC4CC4)c(NC(=O)OCc4ccccc4[N+](=O)[O-])cc([N+]([O-])=O)c([N+](=O)[O-])c3)ccc([N+](=O)[O-])c2)c([N+](=O)[O-])ccc1,63.488250732421875
CCOC(=O)[CH:0]([CH2:0]O)N(O)[N+](=O)[O-],OC[*],ON(C(C(=O)OCC)*)[N+]([O-])=O,27.62395477294922
C[C:0](O)([CH2:0]O)COc1c([N+](=O)[O-])cc(NC(=O)c2ccc(OCc3c(Cl)ccc(Cl)c3Cl)c(Cl)c2)c(CCSCCc2c(Cl)cccc2Cl)c1C(=O)O,OC[*],O=C(c1c(OCC(O)(*)C)c([N+]([O-])=O)cc(NC(c2cc(Cl)c(OCc3c(Cl)c(Cl)ccc3Cl)cc2)=O)c1CCSCCc1c(Cl)cccc1Cl)O,44.317230224609375
CCCOc1cc(F)ccc1C1CSCC12CCCN2CC(O)(C(F)(F)F)C(F)(F)c1c(F)cc([O:0][CH2:0]O)c(F)c1F,OC[*],C(C(O)(C(F)(c1c(F)c(F)c(O*)cc1F)F)CN1C2(CSCC2c2c(OCCC)cc(F)cc2)CCC1)(F)(F)F,50.09772491455078
CCC(C)(O)NC(=O)c1cnc(OC(=O)N(Cc2ccc(Cl)cc2Cl)c2ccc(Cl)c(C(F)(F)F)c2[N+](=O)[O-])c(Cl)c1[O:0][CH2:0]O,OC[*],CCC(NC(c1c(O*)c(Cl)c(OC(N(Cc2c(Cl)cc(Cl)cc2)c2ccc(Cl)c(C(F)(F)F)c2[N+]([O-])=O)=O)nc1)=O)(C)O,46.012569427490234
O=C(Nc1c(F)c(F)cc([O:0][CH2:0]O)c1F)c1c(F)c(F)cc(Cl)c1F,OC[*],c1c(O*)c(F)c(NC(=O)c2c(F)c(Cl)cc(F)c2F)c(F)c1F,25.616491317749023
CCOC(=O)C(C)=CCOc1cccc(C(=O)NC[CH2:0][CH2:0]O)c1Oc1cc(S(N)(=O)=O)c(OCc2ccc(F)cc2)cc1F,OC[*],*CCNC(=O)c1c(Oc2cc(S(=O)(N)=O)c(OCc3ccc(F)cc3)cc2F)c(OCC=C(C(OCC)=O)C)ccc1,52.6533317565918
O[CH2:0][O:0]CC(Cl)(Cl)Cl,OC[*],C(O*)C(Cl)(Cl)Cl,9.550132751464844
O[CH2:0][NH:0]CC1(Oc2c(F)c(F)c(F)c(Cl)c2F)CNCC1c1cccc(F)c1OCCN1CCCC1,OC[*],c1(OC2(CN*)CNCC2c2c(OCCN4CCCC4)c(F)ccc2)c(F)c(Cl)c(F)c(F)c1F,33.46329116821289
COc1ccc(CNCCN[C:0](=O)[CH2:0]O)c(OC)c1OC,OC[*],C(NCCNCc1c(OC)c(OC)c(OC)cc1)(*)=O,14.498404502868652
CC(C)(Oc1cc(C(C)(C)NC2c3ccccc3CC2O)c(OCc2c(Cl)cccc2Cl)cc1NS(=O)(=O)CCCc1ccccc1[N+](=O)[O-])C(=O)NC1CCOC1CNCc1c(F)cc([O:0][CH2:0]O)c(F)c1F,OC[*],C1COC(CNCc2c(F)cc(O*)c(F)c2F)C1NC(=O)C(Oc1cc(C(NC2c3c(cccc3)CC2O)(C)C)c(OCc2c(Cl)cccc2Cl)cc1NS(CCCc2c([N+](=O)[O-])cccc2)(=O)=O)(C)C,70.78230285644531
O=C(O)COc1cc([N+](=O)[O-])ccc1[O:0][CH2:0]O,OC[*],c1(OCC(O)=O)c(O*)ccc([N+](=O)[O-])c1,15.563450813293457
COc1ccc(Cl)cc1COCCC(O)(NCC(O)COc1cc(CC(=O)O)c(C)c2c(NC3C4CCN(CC4)[C:0]3([CH2:0]O)CNC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)c(O)c(F)c(F)c12)c1cc(Cl)c(OCC(F)(F)F)cc1[N+](=O)[O-],OC[*],N(C1C2CCN(CC2)C1(*)CNC1CCN(Cc2cc(Cl)c(Cl)cc2)CC1)c1c2c(c(OCC(CNC(CCOCc3cc(Cl)ccc3OC)(O)c3cc(Cl)c(OCC(F)(F)F)cc3[N+](=O)[O-])O)cc(CC(O)=O)c2C)c(F)c(F)c1O,85.67040252685547
O=C(O)c1cc(Cl)cc(COc2cc(Cl)c(Cl)cc2CNCC2CC(N3CCCCC3=O)CCN2C(=O)c2cc([N+](=O)[O-])ccc2[O:0][CH2:0]O)c1,OC[*],c1c(O*)c(C(N2CCC(N3CCCCC3=O)CC2CNCc2cc(Cl)c(Cl)cc2OCc2cc(C(O)=O)cc(Cl)c2)=O)cc([N+]([O-])=O)c1,44.928741455078125
O=C(O)COc1ccc(C(=O)NCCNC(=NOc2ccc(C(=O)NN3C(=O)CCC3=O)cc2COc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2[O:0][CH2:0]O)N[N+](=O)[O-])cc1CN1CCCCC1,OC[*],O(*)c1c(OCc2cc(C(NN3C(=O)CCC3=O)=O)ccc2ON=C(N[N+](=O)[O-])NCCNC(c2cc(CN3CCCCC3)c(OCC(O)=O)cc2)=O)cc([N+](=O)[O-])cc1[N+]([O-])=O,55.776214599609375
O[CH2:0][CH2:0]C(F)(F)F,OC[*],C(C(F)(F)F)*,10.500055313110352
O[CH2:0][c:0]1ccc(OCc2ccc(Cl)c(Cl)c2Cl)c(OCc2c(F)cc(F)c(F)c2F)c1,OC[*],c1c(OCc2c(Cl)c(Cl)c(Cl)cc2)c(OCc2c(F)cc(F)c(F)c2F)cc(*)c1,24.557416915893555
CC(=O)N1C2CCC1C[C:0](O)([CH2:0]O)C2,OC[*],CC(N1C2CC(*)(O)CC1CC2)=O,12.712600708007812
O=C(CO)NC[CH2:0][CH2:0]O,OC[*],OCC(NCC*)=O,11.297629356384277
Cc1cc(O)c([N+](=O)[O-])cc1COC(=O)CCOc1cc(C)c(COc2cc(C)c([O:0][CH2:0]O)c(C)c2CC2NC(=O)NC2=O)c([N+](=O)[O-])c1,OC[*],N1C(=O)NC(Cc2c(C)c(O*)c(C)cc2OCc2c(C)cc(OCCC(=O)OCc3c(C)cc(O)c([N+](=O)[O-])c3)cc2[N+](=O)[O-])C1=O,44.13399887084961
O=C(O)COC1=CC(C(O)C2C(NC(=O)C3CC3)C[N:0]2[CH2:0]O)=C(Cl)C=C(Cl)C(=O)OCCC2=C3C(=C1OCC(=O)O)C=CC=C2NC1CCN3C(=O)NC1,OC[*],C(NC1CN(*)C1C(c1c(Cl)cc(Cl)c(OCCc2c3c(c(OCC(=O)O)c(OCC(O)=O)c1)cccc2NC1CCN3C(=O)NC1)=O)O)(C2CC2)=O,75.50639343261719
CC(=O)Nc1ccc(C(=O)N2CCC3(CCN3)[C:0](O)([CH2:0]O)C2)cc1[N+](=O)[O-],OC[*],C1CN(C(=O)c2ccc(NC(=O)C)c([N+]([O-])=O)c2)CC(*)(O)C12CCN2,39.31866455078125
C[C:0](O)([CH2:0]O)COc1c(OCc2c(F)c(C(F)(F)F)cc([N+](=O)[O-])c2[N+](=O)[O-])cc(Cl)c(Cl)c1Cl,OC[*],C(Oc1c(OCC(*)(O)C)c(Cl)c(Cl)c(Cl)c1)c1c(F)c(C(F)(F)F)cc([N+](=O)[O-])c1[N+]([O-])=O,32.57343292236328
CCOC(=O)CCc1c(CCC(=O)NCc2cc(Cl)c(Cl)cc2F)c(=O)n(CCF)c2c(OCCN3CCC(C(=O)OC[CH2:0][CH2:0]O)CC3)ccc(OCc3c(Cl)ccc(Cl)c3Cl)c12,OC[*],c1(OCCN2CCC(C(OCC*)=O)CC2)c2n(CCF)c(=O)c(CCC(NCc3cc(Cl)c(Cl)cc3F)=O)c(CCC(OCC)=O)c2c(OCc2c(Cl)ccc(Cl)c2Cl)cc1,66.6312026977539
Cc1c(C[C:0](O)([CH2:0]O)CF)cc([N+](=O)[O-])cc1OCC(=O)O,OC[*],C(Cc1c(C)c(OCC(O)=O)cc([N+](=O)[O-])c1)(*)(O)CF,28.631528854370117
O=[C:0]([CH2:0]O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C(F)(F)F,OC[*],FC(c1c(C(=O)*)cc([N+]([O-])=O)cc1[N+](=O)[O-])(F)F,18.636350631713867
COc1ccc([O:0][CH2:0]O)cc1CN(C)C,OC[*],c1(OC)c(CN(C)C)cc(O*)cc1,21.973888397216797
CC(C)(O)CNc1ccccc1CCOc1ccc(C(=O)NN2C(CNC(=O)Cc3cc(CCCOCc4cccc(CC(=O)O)c4)cc(C(=O)OCCNCc4cccnc4)c3[N+](=O)[O-])CC3CCSCC32)c([C:0](C)(O)[CH2:0]O)c1O,OC[*],*C(O)(c1c(O)c(OCCc2c(NCC(C)(O)C)cccc2)ccc1C(=O)NN1C2CSCCC2CC1CNC(=O)Cc1cc(CCCOCc2cc(CC(O)=O)ccc2)cc(C(OCCNCc2cnccc2)=O)c1[N+]([O-])=O)C,88.69741821289062
C[CH2:0][CH2:0]O,OC[*],*CC,8.14466381072998
O=C(O)NCCN[C:0](=O)[CH2:0]O,OC[*],OC(NCCNC(=O)*)=O,14.96400260925293
COc1cc2c(c(OC)c1OC)CC1SC(=O)N(N[C:0](=O)[CH2:0]O)C(=O)N1C2Cc1cccc(CN(C)C)c1OCC(=O)O,OC[*],C(NN1C(=O)N2C(SC1=O)Cc1c(cc(OC)c(OC)c1OC)C2Cc1c(OCC(O)=O)c(CN(C)C)ccc1)(*)=O,49.67736053466797
Cc1c(NC(=O)COC2C(=O)c3ccccc3-c3ccccc32)c(C(=O)OCCN2CCCCC2)cc(OCCCCNCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1S(=O)(=O)Oc1c(CNc2c(F)c(Cl)cc([O:0][CH2:0]O)c2OS(=O)(=O)O)cc(OCC(Cl)(Cl)Cl)c2ccccc12,OC[*],c1(OS(=O)(=O)O)c(O*)cc(Cl)c(F)c1NCc1c(OS(=O)(c2c(C)c(NC(=O)COC3c4c(cccc4)-c4c(cccc4)C3=O)c(C(OCCN4CCCCC4)=O)cc2OCCCCNCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)=O)c2c(c(OCC(Cl)(Cl)Cl)c1)cccc2,90.89077758789062
O=C1C(c2ccc(Cl)cc2Cl)C2NCN2C(=O)[N:0]1[CH2:0]O,OC[*],O=C1N(*)C(=O)N2CNC2C1c1c(Cl)cc(Cl)cc1,24.17915916442871
COc1cccc(CCCNC(=O)Oc2c(C[N:0]([CH2:0]O)C3CCN(C)CC3)c(OCC3CC3)c(OCc3c(C)cc(C(=O)NCC4CCCN4C(=O)NCc4ccccc4)c([N+](=O)[O-])c3C)c(Cc3ccc(CN4C(=O)NCC4C)c(OC(C)(C)C(=O)OCc4cc(Br)ccc4NCc4ccc(Cl)cc4Cl)c3O)c2NC(=O)NCCCN=[N+](C)N)c1OCC(=O)O,OC[*],C(CCNC(=O)Oc1c(CN(C2CCN(C)CC2)*)c(OCC2CC2)c(OCc2c(C)cc(C(=O)NCC3CCCN3C(NCc3ccccc3)=O)c([N+]([O-])=O)c2C)c(Cc2ccc(CN3C(=O)NCC3C)c(OC(C)(C)C(OCc3cc(Br)ccc3NCc3c(Cl)cc(Cl)cc3)=O)c2O)c1NC(=O)NCCCN=[N+](N)C)c1c(OCC(O)=O)c(OC)ccc1,136.1747589111328
O=C(O)CCCc1ccc(S(=O)(=O)[N:0]([CH2:0]O)CCOCCOCc2c(F)cc(OCc3c(F)c(F)c(F)c(F)c3F)cc2OCc2cccc(C(=O)O)c2[N+](=O)[O-])c(O)c1,OC[*],O=S(=O)(N(*)CCOCCOCc1c(OCc2cccc(C(O)=O)c2[N+](=O)[O-])cc(OCc2c(F)c(F)c(F)c(F)c2F)cc1F)c1ccc(CCCC(O)=O)cc1O,53.55708312988281
COc1cc([O:0][CH2:0]O)c(C(=O)Nc2cc(OC(F)(F)F)cc([N+](=O)[O-])c2)c([N+](=O)[O-])c1C(=O)NC1(C(=O)O)CCCC1,OC[*],C1(NC(c2c(OC)cc(O*)c(C(Nc3cc(OC(F)(F)F)cc([N+](=O)[O-])c3)=O)c2[N+](=O)[O-])=O)(C(O)=O)CCCC1,36.71291732788086
C[C:0](O)([CH2:0]O)COCCCC(=O)NCCc1ccc(Cl)cc1Cl,OC[*],C(COCCCC(NCCc1c(Cl)cc(Cl)cc1)=O)(C)(*)O,28.329248428344727
CCOc1ccccc1OC1CCN(C2CCc3c(CCc4ccc(F)c(Cl)c4F)c([O:0][CH2:0]O)c4ccccc4c32)CC1,OC[*],c1(O*)c2ccccc2c2c(c1CCc1c(F)c(Cl)c(F)cc1)CCC2N1CCC(Oc2c(OCC)cccc2)CC1,49.70810317993164
O=[N+]([O-])c1c(F)cc(F)c(N2CCOCC2)c1CNCC(F)[O:0][CH2:0]O,OC[*],O(*)C(CNCc1c(N2CCOCC2)c(F)cc(F)c1[N+]([O-])=O)F,29.585561752319336
COc1ccccc1C1(C(=O)N(CCCN(Cc2cc(-c3cc(F)c(F)cc3[O:0][CH2:0]O)c(Cl)cc2F)NCCN2C(c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])CN[N+]2=O)CN2CCOCC2)CC1,OC[*],O=C(N(CCCN(Cc1c(F)cc(Cl)c(-c2c(O*)cc(F)c(F)c2)c1)NCCN1[N+](=O)NCC1c1c([N+]([O-])=O)cc([N+]([O-])=O)cc1[N+]([O-])=O)CN1CCOCC1)C1(c2c(OC)cccc2)CC1,76.83035278320312
CCCCOC(=O)NNC(=O)C[O:0][CH2:0]O,OC[*],O=C(OCCCC)NNC(=O)CO*,19.3897762298584
Cc1cc(OCC(=O)OCC(=O)O)c(CCC(=O)OCCc2cc(Cl)cc(Cl)c2Oc2ccc(OCC(O)CC(C)(C)O)cc2)c[c:0]1[CH2:0]O,OC[*],c1(*)c(C)cc(OCC(OCC(=O)O)=O)c(CCC(=O)OCCc2cc(Cl)cc(Cl)c2Oc2ccc(OCC(CC(C)(O)C)O)cc2)c1,52.58247756958008
COc1ccc(N2CCC(N)C2)c2c1CN([C:0](O)([CH2:0]O)c1c(F)c(F)c(F)c(Cl)c1F)CC2,OC[*],*C(O)(c1c(F)c(Cl)c(F)c(F)c1F)N1CCc2c(N3CCC(N)C3)ccc(OC)c2C1,31.07845115661621
O=[N+]([O-])c1c(Cl)cc(F)c(CN2CCC(N3CCOCC3)CC2)c1[O:0][CH2:0]O,OC[*],c1([N+](=O)[O-])c(O*)c(CN2CCC(N3CCOCC3)CC2)c(F)cc1Cl,25.315805435180664
O=C([CH2:0][CH2:0]O)NCCOc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OCCCCc1oc([N+](=O)[O-])cc1[N+](=O)[O-],OC[*],c1c(OCCNC(C*)=O)c(OCCCCc2oc([N+]([O-])=O)cc2[N+](=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-],34.192020416259766
