SMILES,Input_SMILES,Tanimoto,NLL
O=S(=O)(c1cccc2cnccc12)N1CCCN(CC2CCCCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5568181818181818,5.005991458892822
O=S(=O)(c1cccc2cnccc12)N1CCC2(CCCN2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6666666666666666,5.0201897621154785
CCCN1CCCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6533333333333333,5.026129722595215
Nc1ccc(S(=O)(=O)N2CCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4305555555555556,5.06058931350708
O=S(=O)(c1cccc2cnccc12)N1CCCN(C2CCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6282051282051282,5.061276435852051
O=S(=O)(c1cccc2cnccc12)N1CCCN(CC2CC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6282051282051282,5.123449325561523
O=S(=O)(NC1CCNCC1)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.589041095890411,5.184183120727539
CN1CCCN(S(=O)(=O)c2cccc3ccccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5128205128205128,5.238374710083008
NC1CCN(S(=O)(=O)c2cccc3cnccc23)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6231884057971014,5.388985633850098
NCC1CCCN(S(=O)(=O)c2cccc3cnccc23)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6388888888888888,5.390242576599121
O=S(=O)(c1cccc2cnccc12)N1CC[C@H]2CCCN[C@H]2C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6233766233766234,5.403840065002441
O=S(=O)(c1ccc2cccnc2c1)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.527027027027027,5.414807319641113
O=S(=O)(c1ccc2ccccc2c1)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5675675675675675,5.428350448608398
Cc1ccc(S(=O)(=O)N2CCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4305555555555556,5.4838080406188965
CN1CCC(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5540540540540541,5.491273403167725
O=S(=O)(c1cccc2cnccc12)N1CCCN(C2CC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6533333333333333,5.497428894042969
O=S(=O)(c1cccc2cnccc12)N1CCN(c2ccccc2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5411764705882353,5.511584281921387
CC1CN(S(=O)(=O)c2cccc3cnccc23)CC(C)N1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.56,5.526378631591797
O=S(=O)(c1cccc2nonc12)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4864864864864865,5.540136814117432
O=S(=O)(c1cccc2ncccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.7058823529411765,5.568957328796387
O=S(=O)(c1ccc2cnccc2c1)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6811594202898551,5.585745811462402
O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4794520547945205,5.6096882820129395
O=S(=O)(c1cccc2ncccc12)N1CCNCC1c1ccccc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.3645833333333333,5.610504150390625
O=S(=O)(c1ccc2ncccc2c1)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.527027027027027,5.662074565887451
O=S(=O)(c1cccc2cnccc12)N1CCNC(C2CCCCC2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5975609756097561,5.709339141845703
N=C(N)N1CCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6216216216216216,5.712170600891113
O=S(=O)(c1cncc2ccccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.7575757575757576,5.737716197967529
O=S(=O)(c1cccc2ncccc12)N1CCCN(C2CCCCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4105263157894737,5.789152145385742
O=S(=O)(c1cccc2cnccc12)N1CCN(c2ccc(Cl)cc2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5287356321839081,5.844463348388672
O=S(=O)(c1cccc2cnccc12)N1CCC(N2CCCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6,5.858383655548096
O=S(=O)(NC1CN2CCC1CC2)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.525,5.884278774261475
O=S(=O)(c1cccc2cnccc12)N1CCNC(c2ccccc2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5411764705882353,5.904347896575928
O=S(=O)(c1cccc2ncccc12)N1CCCN(C2CCCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.42391304347826086,5.906235218048096
O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4,5.919872760772705
O=S(=O)(c1cccc2ncccc12)N1CCN(C2CCCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4222222222222222,5.924570560455322
O=S(=O)(NCC1CNC1)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5135135135135135,5.942997932434082
O=S(=O)(c1cnc2ccccc2c1)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5066666666666667,5.946939945220947
CC(C)N1CCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6216216216216216,5.963869094848633
Cc1ccc(S(=O)(=O)N2CCCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5142857142857142,5.98369836807251
O=S(=O)(c1cccc2ncccc12)N1CCCN(C2CCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4431818181818182,6.0643463134765625
NCCCNS(=O)(=O)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4533333333333333,6.088956356048584
CN1CCCN(S(=O)(=O)c2cccc3cccnc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4936708860759494,6.093157768249512
O=S(=O)(c1ccc(Cl)c2ccccc12)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5131578947368421,6.1035308837890625
NC1CCCN(S(=O)(=O)c2cccc3cnccc23)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6666666666666666,6.114760875701904
O=S(=O)(c1cccc2cnccc12)N1CCN(C2CC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6351351351351351,6.140800952911377
O=S(=O)(c1cccc2cnccc12)N1CCNCC1c1cccc(Cl)c1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5113636363636364,6.173381805419922
C[C@H]1CNCCN1S(=O)(=O)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6428571428571429,6.174060821533203
N[C@H]1CCN(S(=O)(=O)c2cccc3cnccc23)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6231884057971014,6.196421146392822
O=S(=O)(c1cccc2cnccc12)N1CCN(c2ccc(F)cc2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5287356321839081,6.209750652313232
O=S(=O)(c1cccc2nsnc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5694444444444444,6.235515594482422
NC1CCN(S(=O)(=O)c2cccc3ccccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.47435897435897434,6.2369608879089355
O=S(=O)(c1ccc(Cl)c2cnccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.7101449275362319,6.261964797973633
O=S(=O)(c1cccc2cnccc12)N1CCN(C2CCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.631578947368421,6.273985385894775
O=S(=O)(c1ccc2ncccc2c1)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6111111111111112,6.281294345855713
CC(C)N1CCCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6621621621621622,6.294554710388184
Nc1cccc(S(=O)(=O)N2CCCNCC2)c1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5362318840579711,6.303568363189697
O=S(=O)(c1cccc2cnccc12)N1CCNC(C2CC2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6575342465753424,6.309413433074951
CC(C)CN1CCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5974025974025974,6.314673900604248
O=S(=O)(c1cccc2cnccc12)N1CC2CCC(C1)N2,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5866666666666667,6.3178229331970215
O=S(=O)(c1ccc(Cl)c2cnccc12)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6197183098591549,6.323949813842773
O=S(=O)(c1cccc2cnccc12)N1CCN(CCC2CCCCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5393258426966292,6.325713634490967
O=S(=O)(c1cccc2c(Cl)cccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6388888888888888,6.32642936706543
N#Cc1ccc(S(=O)(=O)N2CCCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4931506849315068,6.338925838470459
O=S(=O)(c1cccc2ncccc12)N1CCN(C2CCCCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.40860215053763443,6.3572516441345215
C=CCN1CCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6133333333333333,6.369287490844727
O=S(=O)(c1ccc2cccnc2c1)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6111111111111112,6.37357234954834
O=S(=O)(c1ccc(Cl)c2ccccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5945945945945946,6.392332553863525
O=S(=O)(c1cccc2cnccc12)N1CCC(N2CCCCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5783132530120482,6.414891719818115
O=S(=O)(c1cccc(Cl)c1)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4507042253521127,6.416411399841309
CC1CNCCN1S(=O)(=O)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6428571428571429,6.427291393280029
O=S(=O)(c1cccc2ncccc12)N1CCCN(CC2CC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4431818181818182,6.436172962188721
O=S(=O)(NC1CNC1)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5352112676056338,6.441625118255615
COc1ccc(S(=O)(=O)N2CCCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4931506849315068,6.44425106048584
O=S(=O)(c1cccc2cnccc12)N1CCCN(CC(F)F)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6363636363636364,6.446721076965332
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1c1ccccc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5581395348837209,6.484884738922119
O=S(=O)(c1cccc2cnccc12)N1CC2CNCC(C2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6052631578947368,6.486307621002197
Nc1cccc(S(=O)(=O)N2CCNCC2)c1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4507042253521127,6.503695487976074
CCOc1ccc(S(=O)(=O)N2CCNCC2)c2cccnc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.49382716049382713,6.510450839996338
O=S(=O)(c1ccc(F)cc1)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5142857142857142,6.5134382247924805
O=S(=O)(c1cccc2cnccc12)N1CCN(CCF)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6133333333333333,6.5399322509765625
COc1ccc(S(=O)(=O)N2CCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.41333333333333333,6.560694694519043
O=S(=O)(c1cccc2cnccc12)N1CCNC(C2CCC2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6533333333333333,6.562342643737793
N=C(N)N1CCCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.589041095890411,6.574686527252197
O=S(=O)(c1cccc2cnccc12)N1CC[C@H]2CNC[C@H]2C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6621621621621622,6.579864025115967
O=S(=O)(c1cccc2ncccc12)N1CCCN(CC(F)(F)F)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6266666666666667,6.582738876342773
CC1CCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.43820224719101125,6.584575176239014
O=S(=O)(c1cccc2ncccc12)N1CCCN(C2CC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6666666666666666,6.593087196350098
CN1CCN(S(=O)(=O)c2cccc3ccccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4588235294117647,6.616439342498779
O=S(=O)(c1cccc2cnccc12)N1CCN(c2ccccc2F)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.47435897435897434,6.617954730987549
O=S(=O)(c1cccc2cnccc12)N1CCCN(Cc2ccccc2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5287356321839081,6.621647834777832
O=S(=O)(c1ccc(F)cc1)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5568181818181818,6.642452716827393
O=S(=O)(c1cccc2cnccc12)N1CCNCC1c1cccnc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4305555555555556,6.698005676269531
O=S(=O)(c1cccc2cnccc12)N1CCN(CCc2ccccc2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5232558139534884,6.712594032287598
O=S(=O)(c1cccc2cnccc12)N1CCNC[C@H]1c1ccccc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5054945054945055,6.714983940124512
O=S(=O)(c1cccc2ncccc12)N1CCC2(CCCN2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5232558139534884,6.732604503631592
C[C@@H]1CNCCN1S(=O)(=O)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.47058823529411764,6.748141288757324
O=S(=O)(c1cccc2cnccc12)N1CCCNC(c2ccccc2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6428571428571429,6.770252704620361
CCCc1ccc(S(=O)(=O)N2CCCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5764705882352941,6.779740333557129
O=S(=O)(NCC1CCNCC1)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.47368421052631576,6.789728164672852
O=S(=O)(c1cccc2c(Cl)cccc12)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5657894736842105,6.790111064910889
O=S(=O)(c1cccc2cnccc12)N1CCNC(c2ccc(Cl)cc2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5540540540540541,6.829259395599365
CCOc1ccc(S(=O)(=O)N2CCCNCC2)c2cccnc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5287356321839081,6.8358259201049805
CCN1CCCN(S(=O)(=O)c2cccc3ccccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.569620253164557,6.840286731719971
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.49382716049382713,6.848162651062012
O=S(=O)(c1cccc2cnccc12)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.48,6.8506975173950195
CCN1CCCN(S(=O)(=O)c2cccc3cccnc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.8833333333333333,6.860547065734863
O=S(=O)(c1cccc2ncccc12)N1CC[C@@H]2CNC[C@@H]2C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.47560975609756095,6.863528728485107
O=S(=O)(c1cccc2cnccc12)N1CCCN(CC2CCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.43529411764705883,6.872169017791748
O=S(=O)(c1ccc2cnccc2c1)N1CCNCC1c1ccccc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6049382716049383,6.872547626495361
CNC1CCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.37894736842105264,6.880609512329102
O=S(=O)(c1ccc2c(c1)CCNC2)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6388888888888888,6.883395671844482
O=S(=O)(c1cccc2cnccc12)N1CC[C@@H]2CCCN[C@@H]2C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.3780487804878049,6.892278671264648
O=S(=O)(c1cccc2cnccc12)N1CC[C@H]2CCCN2CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6233766233766234,6.894212245941162
O=S(=O)(c1cc(Cl)cc2cnccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6233766233766234,6.897214412689209
CC(C)c1ccc(S(=O)(=O)N2CCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.7101449275362319,6.89874792098999
O=S(=O)(c1cccc2cnccc12)N1CCNCC1c1cn[nH]c1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4025974025974026,6.902253150939941
O=S(=O)(c1cccc2cnccc12)N1CCN(CCC2CC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5421686746987951,6.9178009033203125
CN1CCC(NS(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5875,6.923567771911621
CC(=O)N1CCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5324675324675324,6.929957866668701
O=S(=O)(c1cccc2cnccc12)N1CC[C@@H](N2CCCC2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6216216216216216,6.936272144317627
O=S(=O)(c1cc(Cl)cc2cnccc12)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6025641025641025,6.940171718597412
O=S(=O)(c1c(Cl)ccc2cnccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6197183098591549,6.9427571296691895
O=S(=O)(c1cccc2ncccc12)N1CCCN(CC2CCCCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.7101449275362319,6.945454120635986
O=S(=O)(c1cccc2ncccc12)N1CCNC(C2CC2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.3979591836734694,6.945533752441406
CCOC(=O)N1CCN(S(=O)(=O)c2cccc3cnccc23)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4578313253012048,6.945541858673096
O=S(=O)(c1cccc2ccccc12)N1CCCN(C2CCC2)CC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.575,6.953652858734131
O=S(=O)(Nc1cccc2cnccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.45977011494252873,6.95641565322876
O=S(=O)(c1cccc2[nH]ncc12)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.75,6.9643874168396
O=S(=O)(c1cccc2nonc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5714285714285714,6.967094421386719
O=S(=O)(c1cccc(Cl)c1)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5694444444444444,6.975077152252197
O=S(=O)(Nc1cccc2cnccc12)N1CCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.5362318840579711,6.978720188140869
O=S(=O)(c1cnc2ccccc2c1)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6571428571428571,6.987943649291992
O=S(=O)(c1cccc2nc(Cl)ccc12)N1CCCNCC1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.589041095890411,6.988239765167236
N#Cc1ccc(S(=O)(=O)N2CCNCC2)cc1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6388888888888888,7.00391149520874
O=S(=O)(c1cccc2cnccc12)N1CCN2CCCCC2C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.41333333333333333,7.009880542755127
NCCNS(=O)(=O)c1cccc2cnccc12,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.6025641025641025,7.015347480773926
O=S(=O)(c1cccc2ncccc12)N1CCNC(C2CCCCC2)C1,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,0.4722222222222222,7.017666816711426
